year,year_code,country,country_code,gdp_current,agriculture,exports,final_exp,gdp_growth,gdp_per_capita,gov_exp,gni_growth_capita,gni_growth,gross_capital_formation,gross_fixed_capital_formation,Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs Final consumption expenditure per capita growth (annual %) [NE.CON.PRVT.PC.KD.ZG],imports,industry,manufacturing,services
2001,YR2001,Bermuda,BMU,3680483000,,,,7.222435538,6.071369138,,,,,,,,,,,
2001,YR2001,Canada,CAN,738981792355,0.1529228516,-2.900456759,2.661653497,1.78997288,0.69016125,3.405534478,1.606707849,0.5088763451,-3.18370278,4.819523752,2.404826686,1.298371736,-4.906574938,-0.7059450126,-3.645527413,2.674800086
2001,YR2001,United States,USA,10581929774000,-3.758127101,-5.582071471,2.666944876,0.9543387287,-0.03991972879,3.558213593,1.056923732,0.06165495648,-3.99244469,-0.4231105262,2.476382514,1.467134062,-2.461285605,-3.222406977,-4.0184837,2.160047157
2002,YR2002,Bermuda,BMU,3937228000,,,,-1.477790598,-2.116731681,,,,,,,,,,,
2002,YR2002,Canada,CAN,760649334098,-3.33428176,1.2291925,3.539532025,3.018050512,1.903852002,2.261830678,3.34098283,2.223291624,2.291636384,0.9966166188,3.998409533,2.873607884,1.861945044,2.955723263,1.835683547,3.576707203
2002,YR2002,United States,USA,10929112955000,-6.155148436,-1.961877579,2.775667103,1.695942923,0.7567740509,3.83684123,1.639142643,0.7004983256,0.472452386,-1.695693192,2.542941355,1.595950396,3.669527305,0.07664561672,1.16768409,2.170958133
2003,YR2003,Bermuda,BMU,4186525000,,,,3.410706677,2.736271274,,,,,,,,,,,
2003,YR2003,Canada,CAN,895540646635,9.451568755,-1.709201339,2.779368184,1.801518136,0.8880301542,2.880213516,1.827444314,0.9137236907,9.470028912,5.217446038,2.744105842,1.822159808,4.233178537,0.9122397564,-1.283152959,2.107996485
2003,YR2003,United States,USA,11456442041000,10.04948201,2.103037715,2.896646922,2.796209101,1.916480451,1.714171987,2.888947159,2.008424858,4.131582653,4.236905302,3.164211746,2.281333735,5.124477183,3.003988224,5.538817658,2.464838203
2004,YR2004,Bermuda,BMU,4484703000,,,,2.321267223,1.655071335,,,,,,,,,,,
2004,YR2004,Canada,CAN,1026690238278,8.944153647,5.530652629,2.748110772,3.086980809,2.129630941,1.875094659,3.369058071,2.409088603,8.701619751,8.435216314,3.061056847,2.10394773,8.506001823,3.301222314,2.429971137,3.131646729
2004,YR2004,United States,USA,12217193198000,4.438601678,9.63718062,3.356148292,3.852552601,2.895847779,1.53885582,3.971954055,3.014149289,7.824860015,5.992811018,3.769994644,2.814050357,10.98144118,5.54960463,7.043241314,3.200285568
2005,YR2005,Bermuda,BMU,4868136000,,,,1.674206114,1.018079897,,,,,,,,,,,
2005,YR2005,Canada,CAN,1173108598779,0.7701534777,2.271950052,3.173595745,3.204200428,2.234059429,1.063640534,3.293672563,2.322690507,11.14703666,9.124076809,3.927458444,2.950518669,7.349336721,2.967270225,2.008049533,3.307673608
2005,YR2005,United States,USA,13039199193000,12.36815381,6.941598526,3.040487088,3.48322032,2.533784114,0.8375274922,3.42549461,2.476588025,5.609039186,6.059386866,3.541395554,2.591425602,6.49129725,1.556598345,2.919306683,3.986549438
2006,YR2006,Bermuda,BMU,6144000000,,,,5.54386638,4.940272519,,,,,,,,,,,
2006,YR2006,Canada,CAN,1319264809591,-1.082203496,0.8813078684,3.818935475,2.634303814,1.602574764,2.751493334,3.109046387,2.072544998,5.698318283,6.279763089,4.197814474,3.150368268,5.32058911,1.085766712,-1.613288034,3.640324561
2006,YR2006,United States,USA,13815586948000,-5.228351676,9.465440206,2.588793321,2.782810626,1.796486326,1.220054044,2.541968999,1.557955863,3.057204552,2.674306652,2.897364751,1.909941167,6.420258991,4.298930505,5.775564851,2.477731152
2007,YR2007,Bermuda,BMU,6767000000,,,,3.345139709,2.763815335,,,,,,,,,,,
2007,YR2007,Canada,CAN,1468820407783,-5.893623453,1.137638027,3.876002733,2.069409888,1.082975538,2.374963366,2.18097568,1.193463119,2.958114461,3.167648422,4.412838018,3.403755961,5.774880965,0.5013317593,-3.013566991,2.803341575
2007,YR2007,United States,USA,14474226905000,-14.04724126,8.759206634,2.278475441,2.010507552,1.044930137,1.60180031,2.33755277,1.368879718,-1.619300781,-0.5789345502,2.430916572,1.461359788,2.563261699,2.040007066,3.413954487,1.865513861
2008,YR2008,Bermuda,BMU,6980000000,,,,-1.865955826,-2.444780256,,,,,,,,,,,
2008,YR2008,Canada,CAN,1552989690722,7.205254021,-4.543929961,3.199906205,1.007622695,-0.08029483874,3.761144819,0.9885402068,-0.09917179666,1.722989818,1.626536712,2.991160365,1.881878845,0.8951397471,-1.500562883,-5.343312999,1.451992109
2008,YR2008,United States,USA,14769857911000,-2.007624035,5.781700556,0.5759760902,0.122188443,-0.8203678985,2.450536122,0.4313150909,-0.5141513876,-6.213792223,-4.205588457,0.1500179392,-0.7928003909,-2.14705045,-3.620167351,-1.996952165,1.011600887
2009,YR2009,Bermuda,BMU,6656000000,,,,-5.626697711,-6.148629405,,,,,,,,,,,
2009,YR2009,Canada,CAN,1374625142157,-5.0820982,-12.96518163,0.7804617127,-2.928400167,-4.030419849,2.696630195,-3.132147297,-4.231853909,-13.82883605,-11.31399077,0.08489175387,-1.05133677,-12.39460118,-9.852379586,-13.78953025,-0.6520504679
2009,YR2009,United States,USA,14478064934000,12.25963264,-8.294352763,-0.2514980747,-2.599888351,-3.450015923,4.261578611,-2.536194236,-3.386877743,-16.59589497,-12.52208329,-1.305491072,-2.166916401,-12.60976747,-7.81668303,-9.571665826,-1.20932443
2010,YR2010,Bermuda,BMU,6634526000,,,,-2.502878289,-1.736363236,,,,,,,,,,,
2010,YR2010,Canada,CAN,1617343367486,1.303855699,6.677633228,3.217324418,3.08949462,1.949628189,2.250810678,2.787882488,1.651351,12.33553802,11.51166619,3.58576132,2.44040764,13.78838101,6.668094149,4.828850938,2.479625024
2010,YR2010,United States,USA,15048964444000,-2.54617834,12.88280384,1.529837172,2.708856694,1.860291678,0.01105133367,3.036507321,2.185235305,10.45754258,2.232246747,1.90589365,1.063962592,13.17348845,2.363105755,5.792722892,2.462190271
2011,YR2011,Bermuda,BMU,6312691000,4.556632432,,,-3.742744317,-2.907850829,,,,,,,,,-14.33924791,-8.586321807,-3.387847602
2011,YR2011,Canada,CAN,1793326630175,4.087420454,4.827662711,2.012679714,3.146881372,2.142309009,1.311385743,3.220722305,2.215430788,7.974383992,4.637210981,2.27779825,1.281690097,5.594030442,4.548098861,3.469431006,2.830931931
2011,YR2011,United States,USA,15599728123000,-6.50313003,7.166455476,0.7612471842,1.54989495,0.8145193579,-3.069457647,1.70236326,0.965883565,4.218059544,4.576502666,1.701538482,0.9650647598,4.816005953,0.5833684308,0.4683819347,1.645272928
2012,YR2012,Bermuda,BMU,6378188000,-10.15495296,,,-5.305299107,-5.647262748,,,,,,,,,-9.343446568,-16.72380061,-4.97180333
2012,YR2012,Canada,CAN,1828366481522,1.300807709,2.814689117,1.566595995,1.762222549,0.6632479949,0.6976499729,1.893096483,0.792708564,3.572537591,4.886111178,1.895954946,0.7955361573,3.708567597,2.334529134,1.457386602,1.775144365
2012,YR2012,United States,USA,16253972230000,-3.188084201,4.013503863,0.8309548891,2.280687603,1.533102035,-1.456929302,2.189614994,1.44269509,7.662970984,6.869910812,1.367345227,0.6264354213,2.448001281,1.611994664,-0.4296460707,2.231567251
2013,YR2013,Bermuda,BMU,6465756000,8.951852993,,,-0.2797085454,-0.5911378952,,,,,,,,,-3.708647985,-32.85943775,-0.2534545992
2013,YR2013,Canada,CAN,1846597421835,17.08916125,2.460773337,1.686001896,2.329122506,1.253613813,-0.7902123418,2.594591422,1.516292574,3.63753311,1.448915114,2.627720657,1.549073612,2.077360528,2.582726607,-0.3277080077,2.149291722
2013,YR2013,United States,USA,16843190993000,15.72451015,2.97141182,0.8584877335,1.841875395,1.138692347,-1.888298619,1.781569173,1.078802518,4.665742553,3.568418582,1.487667242,0.7869298792,1.213006701,2.389575782,2.809849986,1.146260823
2014,YR2014,Bermuda,BMU,6413988000,-33.7180816,,,-3.701067594,-3.903606108,,,,,,,,,-3.559034618,-0.2781433186,-3.435877702
2014,YR2014,Canada,CAN,1805749878440,-6.665290831,6.322765941,2.031060183,2.870036075,1.841026124,0.5528785121,2.778675833,1.750579759,0.8195851056,2.250223484,2.578169101,1.552078698,2.530906179,4.297635526,2.972217904,2.648442719
